SK_ID_CURR,TARGET
101380,0.2041688052533886
101383,0.24888419729222422
101398,0.20150003105123337
101399,0.8241712642474894
101401,0.7456515008815078
101412,0.5129885743375273
101426,0.4129691925343751
101427,0.9178492818275816
101428,0.6627534985616531
101429,0.6554025532659934
101434,0.3159373901711659
101440,0.5000156541685722
101448,0.4745303620897867
101449,0.4266372128599445
101465,0.483576225301702
101467,0.1909018585706523
101472,0.6697612162800693
101478,0.716600373801026
101497,0.4660995404353794
101504,0.5533718451086289
101547,0.32183691473678466
101548,0.555305613787291
101555,0.648145608144252
101570,0.24574646458600763
101572,0.3575467002925583
101578,0.307553784019923
101580,0.7301409534587986
101588,0.5897607874141965
101602,0.1899882376507141
101610,0.6467786331418343
101614,0.38167090385208785
101616,0.4044894508711919
101643,0.5385361366426977
101644,0.3285191448305184
101649,0.7550839658632257
101650,0.45090688131974116
101665,0.10331687792000264
101667,0.5574823800934879
101669,0.3701773179204685
101674,0.4350915196969087
101675,0.32247850206425116
101678,0.6627283130988584
101682,0.5928546206645459
101686,0.5090289063852769
101697,0.7146127960348025
101700,0.8583207611372343
101711,0.31244089993489665
101714,0.23362906664286312
101715,0.7771087239254983
101728,0.3648698825821087
101732,0.38680693335404703
101757,0.7152382529248815
101758,0.53558271288043
101759,0.45633206712830543
101762,0.24375671525443787
101764,0.3716032797726194
101780,0.8851204686246052
101784,0.20358572811934866
101789,0.22265577371778003
101816,0.4571019796417641
101819,0.291972120385304
101827,0.11498565583213269
101863,0.5997401890963366
101867,0.5204144593763376
101870,0.15422223381320085
101873,0.6972759580062233
101878,0.5407475591071474
101879,0.2105443650037353
101880,0.20494479894919324
101887,0.5607991962385537
101897,0.22151319581749299
101901,0.47634016649372374
101903,0.8566728343437284
101920,0.3473341898248379
101921,0.43960754225618515
101922,0.3079389532656936
101961,0.6924952821034663
101962,0.3053797922829509
101971,0.4145005905791048
101976,0.7111551573019476
102002,0.5071369373194753
102005,0.31353556607484445
102007,0.8815610860970239
102017,0.15485794893487348
102019,0.7434573131875669
102029,0.13591592914348338
102051,0.709943582687294
102052,0.1265895718247986
102054,0.23178665240436774
102062,0.5481065538873289
102067,0.6351804418494807
102068,0.4836644322620586
102070,0.3506567790743545
102090,0.4981836997185369
102092,0.5319193958458226
102099,0.5729961747681938
102100,0.31986531252334727
102112,0.46831266092924206
102113,0.3744902652422767
102122,0.7193438693800874
102123,0.3963407574622291
102125,0.30917209815490404
102126,0.8292243441119732
102146,0.34651669758993753
102147,0.5823130958010948
102151,0.3083228308676774
102158,0.6103223109562828
102159,0.29916440343494183
102162,0.5649331016704517
102165,0.4439400979863415
102166,0.37310246442186173
102174,0.22752802171599498
102193,0.7811449514134519
102198,0.26772392552357954
102205,0.6731465319802216
102206,0.18112597220083354
102218,0.34199062504734384
102221,0.3506536267671055
102230,0.4258301960558882
102238,0.585157657574755
102248,0.36080840464748787
102252,0.8014777894581321
102259,0.38748551248909385
102262,0.599487519083379
102273,0.3626155581207901
102286,0.6217948289629808
102293,0.28232322101351903
102294,0.2654925932338268
102296,0.49608985204948525
102298,0.39768343777625625
102303,0.2881288050829934
102309,0.3217715039003476
102315,0.3711638607935885
102340,0.2846993163537588
102342,0.6807153181422737
102344,0.4921002365970502
102346,0.4763749474961191
102347,0.24380367667607827
102374,0.3821788968639335
102380,0.2444804849640744
102387,0.25773048706051177
102393,0.30098801958009236
102403,0.20121350338986607
102413,0.5277693000239924
102414,0.07611646654111251
102415,0.32698148055873233
102416,0.5315128307813727
102439,0.3286940180518424
102441,0.3241447037690426
102443,0.22070496073293777
102444,0.553662533065471
102445,0.638308776031241
102448,0.5258513886005323
102449,0.4938068630214051
102450,0.7294071701875723
102456,0.4030726827433664
102458,0.5447192613590877
102459,0.43315042056513975
102465,0.1427919864470458
102470,0.7386550829709903
102471,0.41253113737026365
102475,0.5117560896477341
102476,0.6413778055769839
102506,0.528075072729089
102509,0.3724318631471859
102519,0.3268391776703608
102522,0.40363824411084465
102545,0.3134086774451816
102549,0.37206144865823354
102562,0.12358885978011835
102563,0.273927793062264
102568,0.5496471077654067
102582,0.5631237886758388
102592,0.21605607403772165
102597,0.660866830902265
102605,0.3409790020790331
102614,0.20074166491907783
102617,0.5436992701124062
102634,0.5321299436648753
102652,0.22409464480776844
102655,0.13651606690680498
102671,0.5001098078968365
102694,0.7076071210848318
102701,0.3245384165023764
102703,0.1456559012960259
102704,0.21212508489667287
102713,0.13761813270818485
102720,0.6597425360868068
102731,0.23311349822189742
102733,0.434637513280094
102749,0.30643034009624665
102755,0.36543406878846807
102763,0.16617056830013816
102770,0.46468563116948114
102772,0.5703010728916106
102799,0.7048839332178688
102838,0.2613609688045889
102854,0.29480158138021634
102862,0.6178564689715261
102863,0.3311016317186283
102867,0.16602406624099172
102868,0.18050794233279566
102878,0.42221382462142565
102887,0.5186566943625985
102898,0.6938588051744545
102904,0.4887934640810825
102912,0.5355707689700793
102919,0.21150809174013113
102927,0.4216127236523745
102932,0.35376593033715503
102933,0.724012094746417
102935,0.301380942278258
102958,0.4759328433177586
102969,0.48571327181159313
102971,0.1773751109896276
102975,0.2957447399489068
102979,0.45672122936509174
102982,0.15355934700974988
102987,0.6651965935791572
102989,0.5178789639113337
102995,0.4528344420461152
102996,0.23492036194169563
103000,0.25674892589746334
103001,0.42078542558579946
103004,0.4523538153819735
103010,0.2689098959062283
103025,0.7686228996450316
103029,0.433825048911427
103046,0.5387331110205732
103056,0.39680283129504423
103062,0.5939121170336848
103078,0.2989569213050973
103083,0.18166619353484317
103092,0.5049453917919603
103096,0.5414372992127908
103097,0.6577544737617351
103102,0.6327101437071755
103112,0.4664006835197064
103132,0.35335215421317784
103144,0.5396792602042463
103145,0.479471944474469
103146,0.2357001272342067
103147,0.6162147428604318
103158,0.320420448603255
103171,0.506248828654865
103173,0.20486978946782844
103184,0.28049113982628077
103195,0.6285132766896845
103196,0.3343736642938679
103206,0.11218104828413043
103230,0.6505290162838537
103231,0.8080838072323944
103232,0.23338163821163666
103239,0.5782738377288401
103240,0.6710473541450311
103243,0.34099032895638615
103252,0.6662219746484245
103258,0.35188334512647035
103259,0.6939359132873403
103279,0.2608834002738661
103280,0.08026619358712142
103286,0.27280068496906895
103287,0.8866318679321655
103290,0.22778592826127758
103298,0.372377811688425
103315,0.09749822440271785
103319,0.32635779115463515
103334,0.6173715479970403
103336,0.5347780567949829
103345,0.36158721710102915
103368,0.25990130807296513
103371,0.627409460191857
103377,0.36879001165537606
103398,0.1942199858649615
103404,0.3800493042375195
103408,0.7389151705634719
103410,0.38238650966188353
103418,0.1507270098705356
103420,0.7330201220893465
103432,0.5290114024431495
103433,0.18164709596373158
103436,0.14411268927518045
103440,0.25897021201175086
103453,0.3189544920111248
103459,0.617796779402369
103460,0.36542872671345555
103461,0.1892263925613677
103462,0.44629728834245874
103473,0.6230760901067992
103474,0.1852175231065825
103475,0.7289977735093034
103478,0.7199421112803609
103480,0.6029017475636429
103484,0.27517914948037764
103494,0.44907282799888065
103513,0.49383989495249364
103515,0.36266443096554407
103516,0.7930810775922702
103525,0.48616810715456876
103541,0.7367943902648704
103544,0.21803932880240448
103562,0.810043581645015
103570,0.8742969061522371
103572,0.6412077765264101
103574,0.26358955819696966
103575,0.372000171773949
103591,0.5443066640218308
103594,0.3344579922428713
103609,0.3183297577769665
103613,0.36618089779895646
103614,0.3213000872331755
103615,0.37170506762377614
103624,0.4439283288828295
103625,0.7788820360508101
103628,0.7394237103916743
103629,0.17350012857914757
103647,0.4137683276732323
103648,0.5297779927422902
103651,0.36516735873022027
103658,0.19216653011045112
103668,0.41537831831560845
103669,0.368975541589323
103676,0.46495671021614304
103682,0.4189550331965328
103683,0.3610559583234897
103689,0.19126245116424923
103725,0.3250473275924388
103733,0.6954437625309429
103744,0.15384767544318445
103762,0.44493174545051434
103771,0.7588137195514411
103773,0.11656118470678345
103783,0.47755929319506846
103784,0.4680799285899472
103808,0.23121161301041032
103812,0.5495734494811886
103813,0.6118286122509359
103814,0.43505691802263674
103818,0.8034049948498342
103824,0.27866897351703523
103828,0.20196675926399724
103830,0.8241353714506471
103840,0.11159465903432393
103842,0.609793927779146
103847,0.713378022937174
103848,0.5330871132852079
103851,0.17414392577313512
103854,0.7529013684011255
103857,0.8006277879948036
103861,0.13334443640232183
103862,0.518273053284881
103865,0.6220850020287091
103870,0.14497152658999204
103876,0.2385738670095358
103891,0.897722353776573
103908,0.28201619846129494
103914,0.497800657563398
103918,0.5765132500787941
103940,0.3011161646125643
103963,0.6002798391922347
103966,0.5917388353005872
103971,0.5643074256712783
103980,0.5621197303257155
103984,0.46457676839719353
103985,0.35729394780588847
103998,0.8212378126529507
104019,0.21569570102787358
104026,0.3122722537092901
104035,0.5122537421411294
104044,0.47830956725994517
104045,0.3131026250998686
104047,0.6221548705939383
104051,0.2552463626648561
104058,0.36446256320892634
104063,0.13793274560663277
104066,0.42260592114778245
104087,0.14834563143779925
104089,0.3238981091158144
104095,0.2914722635988981
104098,0.7252400924536321
104104,0.2247434273072533
104110,0.8751397531587431
104120,0.500040459939514
104122,0.27613686055383535
104131,0.21723872722157905
104132,0.6199125876046278
104135,0.2871071877234411
104136,0.35247895144805674
104149,0.4914943296525381
104150,0.38492040150045503
104156,0.7808875548881686
104165,0.6913483086573571
104175,0.35124513188127177
104179,0.6364405792991085
104184,0.6618838285715357
104206,0.22259818461180314
104216,0.8027552139300161
104230,0.6906908862553375
104257,0.3275873791979183
104272,0.32769888257890906
104273,0.488593208307745
104278,0.20297013824684096
104294,0.688238074652085
104295,0.43499926963028773
104297,0.2640614796829807
104298,0.345647874816516
104308,0.4325697268290951
104318,0.2717410166899357
104319,0.5407488841923115
104320,0.6123925261232409
104327,0.5914338314085156
104334,0.46931048036663303
104344,0.3673723512374847
104350,0.20661229877399337
104351,0.5831848088498717
104354,0.4629553082336629
104369,0.716022722589674
104376,0.49357045848514697
104381,0.4148424821268283
104384,0.33509020164625625
104391,0.3272400695782945
104394,0.2602998688434431
104398,0.756469300294097
104402,0.17635234190468538
104408,0.534558358229418
104409,0.18621524157164482
104410,0.759675194812751
104412,0.5428272008635293
104417,0.5464398642605385
104424,0.5167754230772318
104426,0.31919828576648607
104435,0.49009191105973665
104445,0.29431909971714687
104458,0.16060879652502735
104460,0.3831100339429682
104466,0.24808871291599016
104472,0.6177680847260406
104473,0.5740330307509812
104479,0.14684092539923288
104480,0.27416834842029136
104482,0.6761152050006798
104499,0.12450560787123541
104501,0.13241876810935474
104502,0.28066023221169195
104506,0.5406501216493822
104510,0.12049271782223948
104512,0.526680561545173
104520,0.6134914387815948
104528,0.4655601927738882
104529,0.2512400539666302
104541,0.4064998026888111
104578,0.264792929983555
104584,0.47702311208978626
104588,0.6346992914261924
104602,0.6102818532894811
104610,0.2332677364749514
104611,0.5051612009056703
104618,0.5728095123868926
104620,0.32380116017598287
104622,0.20062751970836826
104624,0.3079793890807976
104625,0.5995867209844521
104634,0.6100787003328489
104639,0.5061916820737199
104646,0.3063677540392588
104647,0.3938526837650978
104652,0.3057014451830624
104670,0.5851733160229147
104677,0.32322790548330044
104685,0.7141692719726825
104691,0.40326454565760045
104696,0.420406182736908
104699,0.22454312956559067
104712,0.7204268312884664
104714,0.4016897006447586
104717,0.41695688072888437
104718,0.29118214008468785
104740,0.30292967668313414
104741,0.3772050019202961
104743,0.08193238466163395
104744,0.37174456708638304
104747,0.6252448776018319
104767,0.49700335532354856
104772,0.9221361760863089
104776,0.7373090588550544
104779,0.22148122826425187
104814,0.24335024805416292
104815,0.2512003520990014
104830,0.5889227026657373
104831,0.7500861840081376
104833,0.5655414697630746
104839,0.2611074619306536
104840,0.3023995161469742
104860,0.4911033013034629
104861,0.20379024268070822
104866,0.4875548781309143
104870,0.31985081164394363
104877,0.49486067200009504
104878,0.20090938990660817
104879,0.26282869247190005
104880,0.5053573102928939
104899,0.3212238138219712
104906,0.3635514856317884
104907,0.5094016091220503
104913,0.5655529746827668
104916,0.6189754422625486
104921,0.3690776625833765
104930,0.3665560352893494
104931,0.7375420768852633
104936,0.335679241748704
104937,0.4098026212612729
104942,0.22991099312428614
104943,0.27393657400483323
104969,0.48283716924090236
104972,0.7905118359796348
104988,0.6052566224196397
105013,0.2522880210741959
105015,0.3280215462827897
105019,0.45937510564469125
105027,0.46603010734640427
105030,0.49860166485884705
105035,0.8740411104152526
105041,0.2448452636957468
105051,0.5156102598636788
105056,0.4387134215793778
105067,0.9225964253530807
105071,0.567614209311103
105072,0.3334183796926608
105074,0.7182024872516335
105091,0.4498486454986767
105101,0.29078061908284564
105103,0.35137092737175296
105134,0.3278348010550883
105139,0.3015268175267523
105142,0.6480265164945624
105146,0.36381847714335674
105163,0.3800665407424054
105168,0.6403124391592958
105172,0.15763805315314566
105176,0.8310431308682115
105195,0.47970100724475573
105196,0.7281430523840838
105197,0.16394030814332258
105203,0.37407328188978134
105223,0.48706737857098137
105227,0.6590033782737781
105228,0.13488345835212145
105230,0.7304276912135423
105231,0.695620175865521
105239,0.31794810754730507
105242,0.4997151640433265
105244,0.4086439244087559
105245,0.42020293187510377
105248,0.3748371127729142
105249,0.3254570227742842
105266,0.6243734196196286
105271,0.8222060737890188
105276,0.5726799105462776
105282,0.24878529417685563
105292,0.5350675142721935
105297,0.09562311330832704
105332,0.4746554055555641
105333,0.24285984558001972
105343,0.3194888401857083
105344,0.40401726739619503
105345,0.6310132920657554
105357,0.32314084092892775
105359,0.3934929732971879
105366,0.2886152420143133
105367,0.48870170760158377
105370,0.12207244488083657
105377,0.5007337706737985
105390,0.31996082094143724
105399,0.15098001180967655
105403,0.4352401943422628
105404,0.3818487712128731
105414,0.3010901216686724
105417,0.39334296512914985
105425,0.6627328457752343
105452,0.6121857255968496
105454,0.5267409961261833
105456,0.5059018350981476
105470,0.3488588120691326
105471,0.3054090050912647
105483,0.543010854704397
105493,0.5226404029213766
105508,0.6168047337648405
105514,0.3715534052623272
105515,0.1510766183637803
105528,0.7920335530870666
105529,0.31705862048159417
105531,0.4395348443917527
105532,0.4632038626526499
105558,0.1643076482702061
105574,0.21723778913082173
105578,0.08473164626101932
105584,0.8604075405746913
105595,0.4917629495803237
105617,0.5830560373655517
105618,0.31991252268907844
105621,0.3499476588887248
105625,0.4265316488423497
105629,0.5476143213875406
105630,0.1733900300176077
105634,0.21754893728855795
105635,0.21661207336629112
105641,0.6490880258372329
105647,0.5754344313725874
105648,0.4805024826061826
105655,0.3153995257391264
105657,0.21713422625824919
105672,0.489983796216038
105678,0.6636365240640255
105682,0.5155807692534261
105691,0.40469388475222956
105692,0.29353730185489174
105706,0.45054096828514534
105712,0.41811426535224433
105720,0.40540078417199615
105734,0.21048150974285412
105735,0.35492544207600235
105736,0.6121216462800119
105737,0.17079327240302333
105738,0.685737449478238
105740,0.7787768747512082
105744,0.32162660836516443
105747,0.5037585539128601
105749,0.7434602114800001
105754,0.3941386552154529
105758,0.25157078560065604
105760,0.43764213383692935
105767,0.6065989997210832
105784,0.7351602868118786
105791,0.3903556768030745
105802,0.6078731346436086
105807,0.6378347085630939
105809,0.27443598557048254
105816,0.4068183318828238
105817,0.285269491052237
105824,0.6510673467748274
105832,0.5201230979915132
105856,0.28974312846918926
105865,0.2843041429633774
105899,0.7185567169494819
105906,0.26425686162522144
105916,0.4296389367313315
105923,0.5188934443341051
105937,0.6731312362080647
105965,0.19246917317525575
105966,0.5336667436434704
105968,0.2687358091074793
105973,0.30475660908171875
105976,0.5865911190961544
105978,0.4640161596756856
105979,0.36841927250669837
105991,0.5762110883817116
105998,0.4787481886296208
105999,0.36184162664290215
106000,0.7892470143779149
106001,0.4763571218882568
106010,0.47410865331618873
106011,0.35507503871283025
106013,0.6837042444188253
106015,0.3308529081004151
106026,0.1694930428063756
106032,0.4264489973623726
106035,0.7821080407782589
106040,0.41316670583066406
106041,0.6279424038045187
106044,0.14550328391736395
106053,0.7895225634149121
106054,0.17825466983951724
106065,0.7769174469428931
106081,0.38948286916219327
106083,0.4545172718577082
106087,0.28810033941213886
106090,0.5029144456238464
106101,0.1451055207530445
106102,0.340131950008639
106109,0.4194001044022417
106116,0.3906267289683109
106150,0.1589191600199626
106155,0.7116904801365128
106166,0.24080814913885912
106176,0.5107731512599399
106189,0.2469242314459333
106199,0.6296003686059751
106205,0.549110684415025
106206,0.6098114292926206
106211,0.29762629950043135
106214,0.19879984870004402
106216,0.4981815571485305
106217,0.44305519992680986
106225,0.39252955346927004
106249,0.3379933193280635
106256,0.5642440250432327
106258,0.40616794206695245
106261,0.36862466808654243
106262,0.5509199585465155
106264,0.10701008322042518
106271,0.36920709958199094
106276,0.2510938111883284
106277,0.6333695108330158
106286,0.6219338862336637
106293,0.22777079269564512
106295,0.38862022408264923
106296,0.36383157871461935
106297,0.6778329342274485
106298,0.3101274241916087
106311,0.25644927632835895
106314,0.43587413179931306
106320,0.4851357699428531
106334,0.5246517131088103
106346,0.6405563548635811
106347,0.21688221277761024
106349,0.3758275528053308
106354,0.45819764307621785
106360,0.19450899553737144
106373,0.6344729747506539
106377,0.5300873944208616
106386,0.7346693705863644
106387,0.4322416843351271
106391,0.10923546755224266
106401,0.6821376627058133
106411,0.6356858279546983
106413,0.793075984939601
106426,0.596357185460564
106427,0.4615803109272989
106428,0.5782027029338906
106434,0.35451536558751545
106438,0.5175482672410723
106440,0.4088802416458674
106441,0.30478480926239043
106452,0.7170153161290393
106453,0.6062674609889603
106454,0.3263698627122257
106457,0.6838119199361643
106484,0.3518052021346954
106488,0.7681893543159117
106491,0.6368459258838385
106514,0.5487034834285188
106527,0.5695322117727111
106528,0.2981432576712999
106529,0.10279987993231637
106534,0.6536650895060206
106550,0.785982253399499
106577,0.3450849572702861
106585,0.5368603606839228
106590,0.18482091481994184
106607,0.2879085508798758
106610,0.45581979945259615
106611,0.3476967185624554
106612,0.6179003494086441
106624,0.343762840115221
106631,0.1936032997184904
106647,0.848034153661011
106660,0.7206875009762633
106674,0.28179038079537133
106687,0.3390343577151637
106712,0.44723461440433443
106713,0.3509992665282482
106717,0.471562923022977
106720,0.6613119393285114
106721,0.5138654850354297
106724,0.35782567364200873
106735,0.5421306090131613
106739,0.3858801720098504
106740,0.5263643445034989
106754,0.49800372641136326
106760,0.8239185457752812
106761,0.4914250310809266
106784,0.6048360244962401
106787,0.41061811050323926
106797,0.13637348614601977
106798,0.5420841297819806
106802,0.6159203847362353
106803,0.5796910150335116
106804,0.8859529539797331
106805,0.2486957466287896
106810,0.5819668609610832
106812,0.6727112763555732
106813,0.43953371900542787
106817,0.48731130084058233
106822,0.334461250781897
106823,0.35147265320422233
106827,0.23702678425489362
106841,0.36674083011583936
106851,0.570531573495767
106852,0.45095439078879496
106853,0.6962848175020501
106854,0.9101388971805835
106861,0.402352195358112
106873,0.4363932987766254
106877,0.25586431829145406
106878,0.19452308956167305
106881,0.570732233004916
106900,0.14029432839574527
106906,0.37535624936959183
106907,0.5092677257099536
106914,0.5708601293091371
106916,0.48194123547430867
106924,0.18937763281203018
106931,0.2532921038036286
106936,0.5346991465251365
106937,0.6155432044412619
106938,0.3089834628080555
106939,0.519431483110196
106943,0.3625253326938576
106944,0.5332537761957287
106967,0.2959856799428118
106980,0.4328163350521371
106986,0.4086844814287147
106987,0.29079536319206695
106990,0.3181823159365176
107013,0.14981535483320874
107023,0.3287118496836938
107033,0.5232108314742485
107037,0.6082431341669015
107048,0.3444803804797096
107071,0.3202841720149122
107081,0.12266738431861396
107113,0.4633531956101509
107130,0.44840186604465543
107131,0.23203035756336987
107145,0.5841823639425557
107156,0.5899250902263848
107219,0.5178831572838104
107222,0.6919460127940446
107223,0.9031421238625431
107232,0.6024562320020416
107245,0.480580341290419
107246,0.20522425328465355
107247,0.5222906374030817
107256,0.14583091887463545
107259,0.15198261369007918
107260,0.10516922367015621
107279,0.8006602876921258
107280,0.40104918891039654
107281,0.3249934684310843
107285,0.2691440557838387
107329,0.3152264415979041
107337,0.6089909150586016
107349,0.3716027552541871
107350,0.26950309148101614
107351,0.26830037982822885
107359,0.8309141033728243
107391,0.6465968997401618
107394,0.3037328990248732
107395,0.17516374390035974
107406,0.2955708049129701
107416,0.5979823815011317
107417,0.30880937769304634
107418,0.4231359092322509
107419,0.37754453797995235
107444,0.16025944992643643
107445,0.32848482140595436
107446,0.5737449155062047
107460,0.6454449569849846
107470,0.3082941397387151
107475,0.47461729506580275
107520,0.26975150655762725
107526,0.503743147168341
107527,0.21191607257887596
107530,0.08201921739961927
107532,0.5853795935841183
107534,0.5899927295899347
107535,0.5652814990977157
107554,0.8657665940457898
107556,0.20338651043101616
107559,0.7038781138420844
107561,0.29807876856283155
107564,0.5405130728487254
107566,0.3133024363230313
107571,0.3272799432490238
107590,0.7093157528189209
107602,0.569227545661002
107625,0.494316567194619
107626,0.856806190567206
107635,0.17196340748467717
107636,0.3519217542547263
107645,0.45849012816679524
107652,0.8286528332972796
107655,0.22172141298585935
107668,0.2848105455518729
107670,0.3884783905063874
107677,0.09243282110629393
107680,0.565288484125831
107683,0.7305533196455822
107684,0.271134014260607
107691,0.48465449986668824
107692,0.4509136921678042
107703,0.31097135196686343
107709,0.12419135446276776
107710,0.5359303038947506
107721,0.7946230248136493
107725,0.5721177882563047
107727,0.4906917357668925
107739,0.19173927675729704
107740,0.4601910320193775
107741,0.522282882130455
107747,0.33534560427070187
107765,0.8333264478385387
107768,0.21755435575439813
107775,0.7086222484311226
107782,0.7948280569666341
107790,0.4496154891055195
107801,0.4327169498225455
107807,0.23269178484725844
107811,0.45479987578162584
107817,0.46719441573985326
107826,0.3247143928608717
107838,0.5828163219603366
107839,0.3727727398547715
107843,0.5214439530154397
107847,0.50180213281326
107849,0.70043042120462
107850,0.5269075194917573
107867,0.511028654802961
107871,0.5145659450277265
107908,0.2266556328724625
107913,0.41334564566356347
107927,0.24733439321557246
107931,0.42043564692206975
107955,0.18808834327353177
107962,0.5880330371867695
107977,0.33272875482223724
107978,0.6703532349286697
107993,0.2847176142468879
108010,0.6476002145167236
108016,0.43131619834091933
108018,0.8534521675637542
108027,0.6248437758194585
108045,0.6313988385567116
108069,0.6391388718780319
108082,0.3555045315429723
108089,0.41159292981607126
108092,0.27556779374035484
108106,0.2755364551123735
108112,0.5086589972343979
108120,0.4534073467444703
108122,0.7378718761558176
108135,0.45809974400094094
108170,0.20181658282400147
108171,0.422079863493395
108177,0.13151679276349473
108180,0.5637708885697131
108183,0.233817427226672
108184,0.2265717002966246
108185,0.4466098950516927
108192,0.46519542853011847
108195,0.6260014383315619
108196,0.5799900758753552
108218,0.3441149613421061
108219,0.7160855696942493
108243,0.5991249271437322
108249,0.17836519485265084
108251,0.14040019972322276
108274,0.2961461501165047
108280,0.9417086523055841
108289,0.3585791686974302
108292,0.4059940685038788
108295,0.35891730198107885
108327,0.18178946969879936
